,movie_id,iso_639_1,name,new_lang_id,new_movie_id
1851,11858,es,Español,1,1712
1852,62835,en,English,0,2331
1853,62835,es,Español,1,2331
1854,18937,en,English,0,1282
1855,13536,en,English,0,2131
1856,10718,en,English,0,1275
1857,10802,en,English,0,2022
1858,1887,en,English,0,972
1859,1887,fr,Français,2,972
1860,1887,la,Latin,14,972
1861,10461,en,English,0,1165
1862,80278,en,English,0,2423
1863,80278,es,Español,1,2423
1864,80278,th,ภาษาไทย,8,2423
1865,80278,sv,svenska,11,2423
1866,12704,en,English,0,1260
1867,10315,en,English,0,1104
1868,16643,en,English,0,787
1869,2687,en,English,0,2747
1870,8849,en,English,0,352
1871,78698,en,English,0,2044
1872,30943,en,English,0,2149
1873,9544,en,English,0,687
1874,9544,ru,Pусский,10,687
1875,24418,en,English,0,2777
1876,7288,en,English,0,2601
1877,10366,en,English,0,1127
1878,19898,en,English,0,1618
1879,19898,de,Deutsch,4,1618
1880,19898,vi,Tiếng Việt,38,1618
1881,15074,en,English,0,183
1882,1272,en,English,0,652
1883,72358,en,English,0,2483
1884,266396,en,English,0,1842
1885,266396,es,Español,1,1842
1886,9978,en,English,0,913
1887,8271,en,English,0,38
1888,8271,es,Español,1,38
1889,10428,en,English,0,1150
1890,10428,it,Italiano,3,1150
1891,10428,ru,Pусский,10,1150
1892,10428,ja,日本語,13,1150
1893,110415,en,English,0,1737
1894,110415,fr,Français,2,1737
1895,110415,ja,日本語,13,1737
1896,110415,ko,한국어/조선말,25,1737
1897,9495,en,English,0,2729
1898,24420,en,English,0,2778
1899,62214,en,English,0,2005
1900,16320,en,English,0,2815
1901,16320,zh,普通话,7,2815
1902,8842,en,English,0,1730
1903,64807,en,English,0,1700
1904,11529,en,English,0,1561
1905,20943,en,English,0,1925
1906,9488,en,English,0,662
1907,193,en,English,0,590
1908,55787,en,English,0,2449
1909,55787,pl,Polski,42,2449
1910,10400,en,English,0,1142
1911,1957,en,English,0,1014
1912,256961,en,English,0,853
1913,5852,en,English,0,2249
1914,622,en,English,0,331
1915,622,es,Español,1,331
1916,622,fr,Français,2,331
1917,622,la,Latin,14,331
1918,622,pt,Português,16,331
1919,622,pl,Polski,42,331
1920,11306,en,English,0,1486
1921,12508,en,English,0,1857
1922,25793,en,English,0,623
1923,25793,it,Italiano,3,623
1924,10534,en,English,0,1197
1925,10534,fr,Français,2,1197
1926,10534,de,Deutsch,4,1197
1927,10534,da,Dansk,30,1197
1928,1091,en,English,0,559
1929,1091,no,Norsk,26,559
1930,87421,en,English,0,2159
1931,10871,en,English,0,1328
1932,13600,en,English,0,2144
1933,68722,en,English,0,1512
1934,14324,en,English,0,2322
1935,14324,ru,Pусский,10,2322
1936,14325,en,English,0,2323
1937,299687,en,English,0,1978
1938,312221,en,English,0,1975
1939,23168,en,English,0,2477
1940,76494,en,English,0,1353
1941,4944,en,English,0,2033
1942,10488,en,English,0,1181
1943,96721,en,English,0,2444
1944,96721,fr,Français,2,2444
1945,96721,it,Italiano,3,2444
1946,96721,de,Deutsch,4,2444
1947,334,en,English,0,184
1948,334,fr,Français,2,184
1949,334,de,Deutsch,4,184
1950,23742,en,English,0,2627
1951,23742,es,Español,1,2627
1952,259694,en,English,0,2222
1953,62837,en,English,0,2157
1954,8966,en,English,0,2562
1955,8470,en,English,0,225
1956,8470,es,Español,1,225
1957,11001,en,English,0,1365
1958,138832,en,English,0,2720
1959,2163,en,English,0,1123
1960,36670,en,English,0,2545
1961,36670,es,Español,1,2545
1962,36670,fr,Français,2,2545
1963,36670,ar,العربية,20,2545
1964,23048,en,English,0,2457
1965,23048,ru,Pусский,10,2457
1966,227735,en,English,0,2424
1967,2155,en,English,0,1120
1968,8409,en,English,0,666
1969,8409,es,Español,1,666
1970,222936,en,English,0,897
1971,222936,ru,Pусский,10,897
1972,48171,en,English,0,2582
1973,48171,it,Italiano,3,2582
1974,48171,ru,Pусский,10,2582
1975,48171,la,Latin,14,2582
1976,48171,hu,Magyar,39,2582
1977,48171,cy,Cymraeg,51,2582
1978,782,en,English,0,1962
1979,782,eo,Esperanto,41,1962
1980,75531,en,English,0,923
1981,11802,en,English,0,2105
1982,18785,en,English,0,1222
1983,817,en,English,0,454
1984,817,de,Deutsch,4,454
1985,268,en,English,0,154
1986,268,fr,Français,2,154
1987,943,en,English,0,511
1988,22881,en,English,0,2406
1989,10054,en,English,0,956
1990,10054,es,Español,1,956
1991,51540,en,English,0,1215
1992,44264,en,English,0,1556
1993,350,en,English,0,190
1994,350,fr,Français,2,190
1995,152,en,English,0,80
1996,109431,en,English,0,1405
1997,1598,en,English,0,814
1998,8065,en,English,0,2795
1999,271718,en,English,0,705
2000,11638,en,English,0,1594
2001,11638,fr,Français,2,1594
2002,11638,pt,Português,16,1594
2003,11638,pl,Polski,42,1594
2004,409,en,English,0,221
2005,409,it,Italiano,3,221
2006,409,de,Deutsch,4,221
2007,409,ar,العربية,20,221
2008,2118,en,English,0,1099
2009,11459,en,English,0,1541
2010,9348,en,English,0,588
2011,377,en,English,0,1162
2012,8843,en,English,0,348
2013,39486,en,English,0,2468
2014,1273,en,English,0,653
2015,13920,en,English,0,2215
2016,50544,en,English,0,711
2017,325133,en,English,0,2194
2018,140823,en,English,0,789
2019,1883,en,English,0,969
2020,1883,ar,العربية,20,969
2021,89492,en,English,0,2690
2022,22949,en,English,0,2429
2023,22949,uk,Український,40,2429
2024,12437,en,English,0,1839
2025,2959,en,English,0,1416
2026,11648,en,English,0,1597
2027,11648,hy,,52,1597
2028,9366,en,English,0,601
2029,9366,it,Italiano,3,601
2030,9366,ja,日本語,13,601
2031,1576,en,English,0,800
2032,13051,en,English,0,1997
2033,13051,es,Español,1,1997
2034,13051,ru,Pусский,10,1997
2035,49530,en,English,0,204
2036,34806,en,English,0,1063
2037,49022,en,English,0,2794
2038,23479,en,English,0,2558
2039,23479,es,Español,1,2558
2040,11667,en,English,0,1600
2041,11667,ja,日本語,13,1600
2042,423,en,English,0,228
2043,423,de,Deutsch,4,228
2044,423,ru,Pусский,10,228
2045,2288,en,English,0,2165
2046,88794,en,English,0,2495
2047,13515,en,English,0,2124
2048,11979,en,English,0,1693
2049,169,en,English,0,93
2050,8090,en,English,0,2805
2051,11622,en,English,0,1587
2052,11622,fr,Français,2,1587
2053,11622,de,Deutsch,4,1587
2054,11622,la,Latin,14,1587
2055,3604,en,English,0,1643
2056,9541,en,English,0,684
2057,94348,en,English,0,1835
2058,94348,de,Deutsch,4,1835
2059,8197,en,English,0,1
2060,336004,en,English,0,68
2061,35019,en,English,0,2122
2062,8836,en,English,0,1713
2063,14442,en,English,0,2350
2064,321741,en,English,0,2125
2065,59965,en,English,0,1306
2066,14175,en,English,0,2285
2067,11918,en,English,0,1679
2068,98357,en,English,0,21
2069,10012,en,English,0,933
2070,49526,en,English,0,201
2071,49526,zh,普通话,7,201
2072,268920,en,English,0,2476
2073,268920,es,Español,1,2476
2074,9093,en,English,0,498
2075,119283,en,English,0,1937
2076,11823,en,English,0,1650
2077,35169,en,English,0,2341
2078,849,en,English,0,469
2079,4515,en,English,0,1910
2080,6575,en,English,0,2435
2081,13496,en,English,0,2591
2082,18320,en,English,0,999
2083,18320,hu,Magyar,39,999
2084,22787,en,English,0,2379
2085,22787,ru,Pусский,10,2379
2086,8967,en,English,0,2570
2087,144336,en,English,0,2063
2088,9616,en,English,0,726
2089,13056,en,English,0,2001
2090,13056,ru,Pусский,10,2001
2091,14113,en,English,0,2270
2092,285783,en,English,0,2592
2093,285783,fr,Français,2,2592
2094,9726,en,English,0,776
2095,9726,fr,Français,2,776
2096,9726,ru,Pусский,10,776
2097,20763,en,English,0,866
2098,9280,en,English,0,556
2099,9280,es,Español,1,556
2100,9280,fr,Français,2,556
2101,22267,en,English,0,2259
2102,1969,en,English,0,1021
2103,1969,es,Español,1,1021
2104,198663,en,English,0,1809
2105,239573,en,English,0,1042
2106,10436,en,English,0,1153
2107,10436,it,Italiano,3,1153
2108,1381,en,English,0,704
2109,2162,en,English,0,1122
2110,127493,en,English,0,1943
2111,127493,sv,svenska,11,1943
2112,2900,en,English,0,1392
2113,192136,en,English,0,1677
2114,192136,af,Afrikaans,32,1677
2115,192136,xh,,53,1677
2116,18254,en,English,0,960
2117,18254,fr,Français,2,960
2118,18254,de,Deutsch,4,960
2119,18254,ru,Pусский,10,960
2120,18254,fi,suomi,35,960
2121,881,en,English,0,492
2122,9600,en,English,0,2750
2123,71469,en,English,0,2273
2124,326,en,English,0,179
2125,326,th,ภาษาไทย,8,179
2126,7220,en,English,0,2586
2127,72387,en,English,0,2489
2128,72387,zh,普通话,7,2489
2129,72387,ru,Pусский,10,2489
2130,1892,en,English,0,974
2131,13460,en,English,0,2104
2132,8055,en,English,0,2789
2133,8055,de,Deutsch,4,2789
2134,8055,el,ελληνικά,6,2789
2135,8055,la,Latin,14,2789
2136,50647,en,English,0,428
2137,10719,en,English,0,1276
2138,9294,en,English,0,2445
2139,9353,en,English,0,592
2140,9353,es,Español,1,592
2141,55721,en,English,0,2452
2142,109414,en,English,0,1398
2143,10307,en,English,0,1096
2144,10307,it,Italiano,3,1096
2145,10307,pt,Português,16,1096
2146,11978,en,English,0,1692
2147,22907,en,English,0,2413
2148,87567,en,English,0,2195
2149,87567,es,Español,1,2195
2150,87567,la,Latin,14,2195
2151,38322,en,English,0,2172
2152,45612,en,English,0,1956
2153,7305,en,English,0,2609
2154,7305,pt,Português,16,2609
2155,3594,en,English,0,1638
2156,157841,en,English,0,1133
2157,11519,en,English,0,1559
2158,11519,de,Deutsch,4,1559
2159,11519,ja,日本語,13,1559
2160,59,en,English,0,25
2161,9335,en,English,0,582
2162,9335,fr,Français,2,582
2163,9335,it,Italiano,3,582
2164,12106,en,English,0,1734
2165,11141,en,English,0,1412
2166,31867,en,English,0,2602
2167,10253,en,English,0,1076
2168,10253,ko,한국어/조선말,25,1076
2169,124459,en,English,0,803
2170,182,en,English,0,560
2171,182,de,Deutsch,4,560
2172,182,zh,普通话,7,560
2173,182,ru,Pусский,10,560
2174,28,en,English,0,13
2175,28,fr,Français,2,13
2176,28,vi,Tiếng Việt,38,13
2177,28,km,,54,13
2178,38073,en,English,0,1964
2179,302156,en,English,0,2588
2180,606,en,English,0,317
2181,606,sw,Kiswahili,55,317
2182,87502,en,English,0,2178
2183,698,en,English,0,380
2184,698,it,Italiano,3,380
2185,120467,en,English,0,2236
2186,120467,fr,Français,2,2236
2187,11313,en,English,0,1490
2188,6488,en,English,0,2405
2189,6488,es,Español,1,2405
2190,10559,en,English,0,1205
2191,296099,en,English,0,608
2192,8012,en,English,0,2769
2193,1574,en,English,0,798
2194,1574,hu,Magyar,39,798
2195,9032,en,English,0,465
2196,9032,it,Italiano,3,465
2197,2770,en,English,0,1354
2198,862,en,English,0,673
2199,1637,en,English,0,838
2200,72570,en,English,0,2548
2201,27569,en,English,0,1431
2202,10637,en,English,0,1239
2203,1669,en,English,0,936
2204,1669,ru,Pусский,10,936
2205,132363,en,English,0,659
2206,9472,en,English,0,656
2207,9472,de,Deutsch,4,656
2208,2907,en,English,0,1395
2209,9273,en,English,0,552
2210,9880,en,English,0,1000
2211,2925,en,English,0,1402
2212,807,en,English,0,446
2213,11836,en,English,0,1657
2214,322,en,English,0,177
2215,70,en,English,0,30
2216,70,ga,Gaeilge,33,30
2217,9535,en,English,0,683
2218,11036,en,English,0,1375
2219,6557,en,English,0,2426
2220,18126,en,English,0,893
2221,16340,en,English,0,2821
2222,10333,en,English,0,1114
2223,4476,en,English,0,1900
2224,4476,kw,,59,1900
2225,22947,en,English,0,2428
2226,2755,en,English,0,1346
2227,82654,en,English,0,401
2228,59967,en,English,0,1308
2229,9598,en,English,0,717
2230,82696,en,English,0,426
2231,9870,en,English,0,855
2232,9870,de,Deutsch,4,855
2233,9870,ja,日本語,13,855
2234,8292,en,English,0,312
2235,8292,es,Español,1,312
2236,8780,en,English,0,305
2237,10521,en,English,0,1189
2238,10762,en,English,0,1288
2239,10096,en,English,0,983
2240,10096,fr,Français,2,983
2241,10096,pt,Português,16,983
2242,59436,en,English,0,1086
2243,59436,es,Español,1,1086
2244,59436,fr,Français,2,1086
2245,59436,de,Deutsch,4,1086
2246,4133,en,English,0,1806
2247,10207,en,English,0,1050
2248,172,en,English,0,96
2249,36593,en,English,0,2430
2250,707,en,English,0,385
2251,533,en,English,0,281
2252,6023,en,English,0,2297
2253,6439,en,English,0,2391
2254,4347,en,English,0,2707
2255,4347,fr,Français,2,2707
2256,4105,en,English,0,1801
2257,4105,ja,日本語,13,1801
2258,76489,en,English,0,1350
2259,3933,en,English,0,1743
2260,273481,en,English,0,1498
2261,273481,es,Español,1,1498
2262,307081,en,English,0,1764
2263,16871,en,English,0,257
2264,16871,es,Español,1,257
2265,16871,cs,Český,23,257
2266,16871,hu,Magyar,39,257
2267,293863,en,English,0,2569
2268,9266,en,English,0,549
2269,1262,en,English,0,646
2270,4513,en,English,0,1909
2271,22970,en,English,0,2437
2272,22970,ja,日本語,13,2437
2273,7278,en,English,0,2600
2274,9013,en,English,0,458
2275,9013,cs,Český,23,458
2276,865,en,English,0,481
2277,10776,en,English,0,2610
2278,50456,en,English,0,667
2279,50456,es,Español,1,667
2280,50456,fr,Français,2,667
2281,50456,it,Italiano,3,667
2282,50456,de,Deutsch,4,667
2283,50456,ar,العربية,20,667
2284,9823,en,English,0,832
2285,59861,en,English,0,1271
2286,133805,en,English,0,1342
2287,12763,en,English,0,1929
2288,9766,en,English,0,2434
2289,12244,en,English,0,1787
2290,109421,en,English,0,597
2291,109421,fr,Français,2,597
2292,51162,en,English,0,1715
2293,10152,en,English,0,1015
2294,9452,en,English,0,645
2295,9271,en,English,0,551
2296,14846,en,English,0,2571
2297,72207,en,English,0,2460
2298,16232,en,English,0,2781
2299,43539,en,English,0,1292
2300,9920,en,English,0,884
2301,9920,vi,Tiếng Việt,38,884
2302,8978,en,English,0,433
2303,8978,es,Español,1,433
2304,8978,sr,Srpski,60,433
2305,11702,en,English,0,1614
2306,11702,cs,Český,23,1614
2307,11702,cn,广州话 / 廣州話,24,1614
2308,18550,en,English,0,1124
2309,43347,en,English,0,1214
2310,3489,en,English,0,1605
2311,9701,en,English,0,770
2312,2122,en,English,0,1919
2313,2122,he,עִבְרִית,29,1919
2314,2122,hu,Magyar,39,1919
2315,10658,en,English,0,1246
2316,10658,pt,Português,16,1246
2317,13150,en,English,0,2037
2318,9042,en,English,0,470
2319,9042,cs,Český,23,470
2320,17813,en,English,0,1249
2321,17813,fr,Français,2,1249
2322,11208,en,English,0,1446
2323,58151,en,English,0,1993
2324,11400,en,English,0,1526
2325,11058,en,English,0,1380
2326,57089,en,English,0,2748
2327,1947,en,English,0,1606
2328,1947,fr,Français,2,1606
2329,8054,en,English,0,2630
2330,8054,fr,Français,2,2630
2331,8054,ru,Pусский,10,2630
2332,46829,en,English,0,2253
2333,146238,en,English,0,2524
2334,9989,en,English,0,921
2335,9665,en,English,0,751
2336,13967,en,English,0,2234
2337,4512,en,English,0,1908
2338,76349,en,English,0,2603
2339,76349,fr,Français,2,2603
2340,76349,zh,普通话,7,2603
2341,45610,en,English,0,1954
2342,45610,ar,العربية,20,1954
2343,223702,en,English,0,1272
2344,254470,en,English,0,273
2345,69,en,English,0,29
2346,69,ru,Pусский,10,29
2347,4967,en,English,0,1003
2348,4967,es,Español,1,1003
2349,4967,he,עִבְרִית,29,1003
2350,4912,en,English,0,2019
2351,12771,en,English,0,1932
2352,12771,es,Español,1,1932
2353,323676,en,English,0,1820
2354,11249,en,English,0,1465
2355,9667,en,English,0,752
2356,812,en,English,0,450
2357,277216,en,English,0,2498
2358,87,en,English,0,42
2359,87,si,,61,42
2360,14444,en,English,0,2351
2361,2043,en,English,0,1065
2362,2043,ru,Pусский,10,1065
2363,315664,en,English,0,1872
2364,1428,en,English,0,996
2365,1428,es,Español,1,996
2366,562,en,English,0,294
2367,562,it,Italiano,3,294
2368,562,de,Deutsch,4,294
2369,15373,en,English,0,2577
2370,318846,en,English,0,2683
2371,14292,en,English,0,2316
2372,924,en,English,0,505
2373,924,it,Italiano,3,505
2374,2018,en,English,0,1052
2375,9428,en,English,0,631
2376,9428,it,Italiano,3,631
2377,2832,en,English,0,1371
2378,137093,en,English,0,2295
2379,699,en,English,0,381
2380,699,it,Italiano,3,381
2381,699,el,ελληνικά,6,381
2382,9778,en,English,0,677
2383,8831,en,English,0,1705
2384,9398,en,English,0,618
2385,10439,en,English,0,1155
2386,3638,en,English,0,1652
2387,23483,en,English,0,2559
2388,62206,en,English,0,2000
2389,62206,es,Español,1,2000
2390,62206,de,Deutsch,4,2000
2391,10577,en,English,0,1213
2392,218778,en,English,0,2239
2393,4348,en,English,0,1863
2394,78,en,English,0,37
2395,78,de,Deutsch,4,37
2396,78,ja,日本語,13,37
2397,78,cn,广州话 / 廣州話,24,37
2398,78,hu,Magyar,39,37
2399,11780,en,English,0,1637
2400,192102,en,English,0,1671
2401,2001,en,English,0,1698
2402,2001,ru,Pусский,10,1698
2403,10025,en,English,0,942
2404,15198,en,English,0,2536
2405,23172,en,English,0,2478
2406,17834,en,English,0,740
2407,10016,en,English,0,1345
2408,10317,en,English,0,1106
2409,58431,en,English,0,555
2410,13092,en,English,0,1986
2411,59859,en,English,0,2501
2412,254473,en,English,0,275
2413,700,en,English,0,1823
2414,700,es,Español,1,1823
2415,700,de,Deutsch,4,1823
2416,700,ru,Pусский,10,1823
2417,4964,en,English,0,2041
2418,10024,en,English,0,941
2419,10024,hr,Hrvatski,45,941
2420,13490,en,English,0,2115
2421,1259,en,English,0,644
2422,1259,fr,Français,2,644
2423,5125,en,English,0,2072
2424,5125,ar,العربية,20,2072
2425,174,en,English,0,537
2426,9437,en,English,0,2663
2427,9437,zh,普通话,7,2663
2428,525,en,English,0,279
2429,245,en,English,0,141
2430,9825,en,English,0,1702
2431,186,en,English,0,107
2432,9549,en,English,0,689
2433,9549,ru,Pусский,10,689
2434,61891,en,English,0,1920
2435,34584,en,English,0,930
2436,2666,en,English,0,1322
2437,13155,en,English,0,2040
2438,42807,en,English,0,1388
2439,28355,en,English,0,2358
2440,8080,en,English,0,2800
2441,56288,en,English,0,2564
2442,303858,en,English,0,410
2443,1613,en,English,0,823
2444,16617,en,English,0,134
2445,8944,en,English,0,2715
2446,8944,fr,Français,2,2715
2447,8944,he,עִבְרִית,29,2715
2448,14560,en,English,0,2367
2449,10330,en,English,0,1111
2450,10330,zh,普通话,7,1111
2451,6957,en,English,0,2516
2452,6957,es,Español,1,2516
2453,1934,en,English,0,998
2454,169917,en,English,0,2310
2455,951,en,English,0,515
2456,951,es,Español,1,515
2457,10189,en,English,0,1036
2458,9454,en,English,0,2691
2459,2055,en,English,0,1072
2460,1551,en,English,0,785
2461,1551,es,Español,1,785
2462,1551,fr,Français,2,785
2463,5902,en,English,0,2265
2464,5902,de,Deutsch,4,2265
2465,5902,la,Latin,14,2265
2466,5902,nl,Nederlands,31,2265
2467,5902,pl,Polski,42,2265
2468,11460,en,English,0,1542
2469,11460,ru,Pусский,10,1542
2470,9358,en,English,0,596
2471,134,en,English,0,70
2472,22894,en,English,0,2408
2473,134374,en,English,0,1554
2474,15028,en,English,0,2485
2475,15028,cs,Český,23,2485
2476,7445,en,English,0,2647
2477,7445,fr,Français,2,2647
2478,17047,en,English,0,1765
2479,62838,en,English,0,2158
2480,2057,en,English,0,1074
2481,2057,es,Español,1,1074
2482,2057,de,Deutsch,4,1074
2483,2057,ja,日本語,13,1074
2484,2057,la,Latin,14,1074
2485,70436,en,English,0,2013
2486,16784,en,English,0,1860
2487,36355,en,English,0,1636
2488,238615,en,English,0,2356
2489,1985,en,English,0,1027
2490,1985,it,Italiano,3,1027
2491,1985,de,Deutsch,4,1027
2492,1985,sw,Kiswahili,55,1027
2493,788,en,English,0,435
2494,380,en,English,0,205
2495,380,it,Italiano,3,205
2496,13223,en,English,0,2184
2497,10523,en,English,0,1190
2498,10523,es,Español,1,1190
2499,8681,en,English,0,2474
2500,8681,fr,Français,2,2474
2501,8681,ar,العربية,20,2474
2502,8681,sq,shqip,44,2474
2503,239571,en,English,0,1703
2504,619,en,English,0,328
2505,424,en,English,0,229
2506,424,de,Deutsch,4,229
2507,424,he,עִבְרִית,29,229
2508,424,pl,Polski,42,229
2509,50014,en,English,0,478
2510,162903,en,English,0,1289
2511,6466,en,English,0,2401
2512,12589,en,English,0,1881
2513,7191,en,English,0,2580
2514,7191,ru,Pусский,10,2580
2515,1497,en,English,0,764
2516,117,en,English,0,62
2517,6977,en,English,0,2526
2518,6977,es,Español,1,2526
2519,168530,en,English,0,1961
2520,634,en,English,0,336
2521,392,en,English,0,212
2522,392,fr,Français,2,212
2523,10327,en,English,0,1947
2524,88042,en,English,0,2337
2525,41630,en,English,0,360
2526,11969,en,English,0,1687
2527,11969,es,Español,1,1687
2528,11969,la,Latin,14,1687
2529,2085,en,English,0,1084
2530,2085,zh,普通话,7,1084
2531,794,en,English,0,438
2532,794,it,Italiano,3,438
2533,794,la,Latin,14,438
2534,9286,en,English,0,561
2535,77877,en,English,0,1780
2536,1265,en,English,0,648
2537,866,en,English,0,482
2538,75174,en,English,0,738
2539,11096,en,English,0,1394
2540,8699,en,English,0,267
2541,769,en,English,0,419
2542,769,it,Italiano,3,419
2543,10923,en,English,0,1341
2544,11283,en,English,0,1479
2545,111,en,English,0,58
2546,111,es,Español,1,58
2547,746,en,English,0,2298
2548,746,zh,普通话,7,2298
2549,746,ru,Pусский,10,2298
2550,746,ja,日本語,13,2298
2551,746,cs,Český,23,2298
2552,77866,en,English,0,1808
2553,7345,en,English,0,2623
2554,12277,en,English,0,1794
2555,2140,en,English,0,1113
2556,2140,fr,Français,2,1113
2557,2140,zh,普通话,7,1113
2558,12620,en,English,0,1888
2559,14177,en,English,0,2286
2560,198185,en,English,0,1868
2561,198185,hi,हिन्दी,15,1868
2562,227156,en,English,0,2282
2563,11351,en,English,0,1501
2564,10030,en,English,0,946
2565,10623,en,English,0,1230
2566,10623,ru,Pусский,10,1230
2567,10623,ko,한국어/조선말,25,1230
2568,590,en,English,0,1627
2569,9655,en,English,0,746
2570,1268,en,English,0,650
2571,11237,en,English,0,1459
2572,11237,ru,Pусский,10,1459
2573,190955,en,English,0,2551
2574,190955,es,Español,1,2551
2575,190955,it,Italiano,3,2551
2576,5123,en,English,0,2071
2577,4518,en,English,0,1278
2578,4518,fr,Français,2,1278
2579,11932,en,English,0,1681
2580,6116,en,English,0,2318
2581,57431,en,English,0,277
2582,278,en,English,0,160
2583,9290,en,English,0,563
2584,11543,en,English,0,1564
2585,284536,en,English,0,2291
2586,152737,en,English,0,2561
2587,13374,en,English,0,2088
2588,8976,en,English,0,2640
2589,319888,en,English,0,2187
2590,319888,de,Deutsch,4,2187
2591,319888,no,Norsk,26,2187
2592,9469,en,English,0,654
2593,1909,en,English,0,985
2594,22971,en,English,0,2438
2595,34813,en,English,0,1067
2596,46261,en,English,0,2116
2597,10431,en,English,0,1152
2598,10431,zh,普通话,7,1152
2599,10431,ja,日本語,13,1152
2600,10431,cn,广州话 / 廣州話,24,1152
2601,8051,en,English,0,2786
2602,9352,en,English,0,591
2603,9352,fr,Français,2,591
2604,9352,it,Italiano,3,591
2605,9352,de,Deutsch,4,591
2606,9352,ja,日本語,13,591
2607,15487,en,English,0,1366
2608,22825,en,English,0,2393
2609,1831,en,English,0,940
2610,1831,fr,Français,2,940
2611,43931,en,English,0,1422
2612,10591,en,English,0,1220
2613,10861,en,English,0,2730
2614,276907,en,English,0,2455
2615,65055,en,English,0,2121
2616,65055,pt,Português,16,2121
2617,10397,en,English,0,1139
2618,200505,en,English,0,1727
2619,60309,en,English,0,1421
2620,9787,en,English,0,812
2621,9787,es,Español,1,812
2622,293646,en,English,0,2508
2623,293646,es,Español,1,2508
2624,6978,en,English,0,2527
2625,6978,cn,广州话 / 廣州話,24,2527
2626,59440,en,English,0,1087
2627,1770,en,English,0,906
2628,8988,en,English,0,440
2629,15992,en,English,0,2727
2630,15992,it,Italiano,3,2727
2631,17707,en,English,0,2749
2632,17707,th,ภาษาไทย,8,2749
2633,40001,en,English,0,2587
2634,64639,en,English,0,2604
2635,9903,en,English,0,875
2636,20766,en,English,0,1878
2637,9067,en,English,0,488
2638,8338,en,English,0,77
2639,8338,ja,日本語,13,77
2640,168705,en,English,0,2002
2641,168705,pt,Português,16,2002
2642,72113,en,English,0,2436
2643,22256,en,English,0,2254
2644,12404,en,English,0,1827
2645,152742,en,English,0,2111
2646,11699,en,English,0,1612
2647,11699,es,Español,1,1612
2648,109091,en,English,0,1297
2649,33157,en,English,0,210
2650,33157,ru,Pусский,10,210
2651,859,en,English,0,475
2652,83770,en,English,0,949
2653,83770,fr,Français,2,949
2654,168,en,English,0,92
2655,168,fi,suomi,35,92
2656,1246,en,English,0,635
2657,1246,es,Español,1,635
2658,4233,en,English,0,1833
2659,174751,en,English,0,2814
2660,184098,en,English,0,1717
2661,2069,en,English,0,1079
2662,2069,es,Español,1,1079
2663,2069,fr,Français,2,1079
2664,1788,en,English,0,914
2665,11635,en,English,0,1592
2666,177,en,English,0,100
2667,3600,en,English,0,1641
2668,2621,en,English,0,2682
2669,2621,it,Italiano,3,2682
2670,10358,en,English,0,1981
2671,10313,en,English,0,1102
2672,13476,en,English,0,2110
2673,10208,en,English,0,1051
2674,20697,en,English,0,1856
2675,20761,en,English,0,1874
2676,20761,fr,Français,2,1874
2677,70868,en,English,0,2128
2678,43593,en,English,0,1312
2679,26672,en,English,0,2371
2680,41283,en,English,0,178
2681,19908,en,English,0,1623
2682,10663,en,English,0,1248
2683,1891,en,English,0,973
2684,9737,en,English,0,781
2685,37137,en,English,0,1873
2686,9532,en,English,0,681
2687,9532,fr,Français,2,681
2688,10316,en,English,0,1923
2689,2787,en,English,0,1356
2690,152601,en,English,0,2076
2691,10866,en,English,0,1325
2692,21349,en,English,0,2042
2693,70435,en,English,0,2012
2694,70435,es,Español,1,2012
2695,580,en,English,0,299
2696,20024,en,English,0,1654
2697,20024,fr,Français,2,1654
2698,2453,en,English,0,1241
2699,6973,en,English,0,2523
2700,22215,en,English,0,2247
2701,22215,fr,Français,2,2247
2702,22215,it,Italiano,3,2247
2703,22215,la,Latin,14,2247
2704,11632,en,English,0,1591
2705,11632,fr,Français,2,1591
2706,11632,de,Deutsch,4,1591
2707,3021,en,English,0,1449
2708,957,en,English,0,521
2709,256917,en,English,0,718
2710,256917,tr,Türkçe,5,718
2711,256917,el,ελληνικά,6,718
2712,256917,ru,Pусский,10,718
2713,251,en,English,0,768
2714,544,en,English,0,284
2715,11395,en,English,0,1522
2716,14635,en,English,0,2394
2717,13680,en,English,0,2154
2718,688,en,English,0,374
2719,11090,en,English,0,1390
2720,783,en,English,0,1966
2721,783,hi,हिन्दी,15,1966
2722,228194,en,English,0,2538
2723,228194,fr,Français,2,2538
2724,228194,hi,हिन्दी,15,2538
2725,1642,en,English,0,842
2726,1642,es,Español,1,842
2727,10950,en,English,0,1349
2728,277,en,English,0,159
2729,8999,en,English,0,2812
2730,8999,fr,Français,2,2812
2731,11323,en,English,0,1223
2732,11453,en,English,0,1539
2733,11453,pt,Português,16,1539
2734,11453,nl,Nederlands,31,1539
2735,11453,pl,Polski,42,1539
2736,146239,en,English,0,2525
2737,10878,en,English,0,1332
2738,10878,es,Español,1,1332
2739,10878,pt,Português,16,1332
2740,10878,pl,Polski,42,1332
2741,82650,en,English,0,398
2742,2294,en,English,0,1179
2743,2176,en,English,0,2768
2744,2176,es,Español,1,2768
2745,270487,en,English,0,79
2746,204082,en,English,0,2664
2747,24100,en,English,0,2713
2748,24100,de,Deutsch,4,2713
2749,5550,en,English,0,2169
2750,5550,ja,日本語,13,2169
2751,287948,en,English,0,2631
