,movie_id,id,name,new_movie_id
5130,43539,1632,Lionsgate,1292
5131,43539,2927,Fidélité Films,1292
5132,43539,6320,Hwy61,1292
5133,9920,3287,Screen Gems,884
5134,9920,8003,Ultravi Productions,884
5135,8978,134,Rogue Pictures,433
5136,8978,729,Why Not Productions,433
5137,8978,20449,Liaison Films,433
5138,8978,20450,Biscayne Pictures,433
5139,11702,441,Columbia Pictures Corporation,1614
5140,18550,8411,Metro-Goldwyn-Mayer (MGM),1124
5141,43347,348,Bedford Falls Productions,1214
5142,43347,444,Dune Entertainment,1214
5143,43347,508,Regency Enterprises,1214
5144,43347,711,Fox 2000 Pictures,1214
5145,43347,4403,Stuber Productions,1214
5146,43347,10104,New Regency Pictures,1214
5147,3489,559,TriStar Pictures,1605
5148,3489,713,Nu Image Entertainment,1605
5149,3489,1063,Brightlight Pictures,1605
5150,9701,6194,Warner Bros.,770
5151,9701,6735,Participant Media,770
5152,9701,8073,Nick Wechsler Productions,770
5153,2122,890,Cheyenne Enterprises,1919
5154,2122,1403,Franchise Pictures,1919
5155,2122,8848,MHF Zweite Academy Film,1919
5156,2122,23787,Eclipse Catering,1919
5157,2122,51771,Nine Yards Two Productions,1919
5158,2122,51772,Nine Yards Productions,1919
5159,10658,1,Lucasfilm,1246
5160,10658,33,Universal Pictures,1246
5161,13150,12,New Line Cinema,2037
5162,13150,1001,Solaris Film,2037
5163,13150,1565,Avery Pix,2037
5164,13150,12066,O'Connor Brothers,2037
5165,13150,12067,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,2037
5166,9042,126,Lakeshore Entertainment,470
5167,9042,995,Cinerenta Medienbeteiligungs KG,470
5168,9042,3287,Screen Gems,470
5169,9042,26032,Cineblue Internationale Filmproduktionsgesellschaft,470
5170,9042,26033,City Productions,470
5171,17813,1171,Epsilon Motion Pictures,1249
5172,17813,1403,Franchise Pictures,1249
5173,17813,1423,Escape Artists,1249
5174,17813,86256,Reiner / Greisman Productions,1249
5175,11208,126,Lakeshore Entertainment,1446
5176,11208,8411,Metro-Goldwyn-Mayer (MGM),1446
5177,11208,54502,Mel's Cite du Cinema,1446
5178,58151,9195,Touchstone Pictures,1993
5179,11400,12,New Line Cinema,1526
5180,11400,22110,First Foot Films,1526
5181,11400,22253,Sunflower Productions,1526
5182,11400,22254,Sarah Green Film,1526
5183,11400,22255,The Virginia Company LLC,1526
5184,11058,35,Lions Gate Films,1380
5185,11058,846,2929 Productions,1380
5186,11058,18620,Artists Production Group (APG),1380
5187,11058,57347,Blue Productions,1380
5188,57089,7582,HW Two,2748
5189,1947,14,Miramax Films,1606
5190,1947,497,Revolution Studios,1606
5191,1947,810,Persistent Entertainment,1606
5192,1947,7380,Initial Entertainment Group (IEG),1606
5193,1947,7965,The Ladd Company,1606
5194,1947,20376,Kalis Productions GmbH & Co. Zweite KG,1606
5195,1947,20377,Unfinished Films,1606
5196,8054,212,Infinity Features Entertainment,2630
5197,8054,342,Davis-Films,2630
5198,8054,806,Téléfilm Canada,2630
5199,8054,808,The Movie Network,2630
5200,8054,8582,Canadian Film or Video Production Tax Credit (CPTC),2630
5201,8054,10316,British Columbia Film,2630
5202,8054,11567,Province of British Columbia Film Incentive BC,2630
5203,8054,11575,Movie Central,2630
5204,8054,17449,Grosvenor Park Productions,2630
5205,8054,23116,Poo Poo Pictures,2630
5206,8054,55990,Parnassus Productions,2630
5207,8054,55991,U.K. Tax Credit,2630
5208,46829,805,Serendipity Point Films,2253
5209,146238,215,Double Feature Films,2524
5210,146238,508,Regency Enterprises,2524
5211,146238,562,Appian Way,2524
5212,146238,7420,Stone Village Pictures,2524
5213,146238,10104,New Regency Pictures,2524
5214,9989,376,Industry Entertainment,921
5215,9989,1171,Epsilon Motion Pictures,921
5216,9989,1172,Hyde Park Films,921
5217,9989,8411,Metro-Goldwyn-Mayer (MGM),921
5218,9665,559,TriStar Pictures,751
5219,9665,27349,Freddie Fields Productions,751
5220,13967,288,BBC Films,2234
5221,4512,81,Plan B Entertainment,1908
5222,4512,449,Virtual Studios,1908
5223,4512,1645,Scott Free Productions,1908
5224,4512,3997,Alberta Film Entertainment,1908
5225,4512,6194,Warner Bros.,1908
5226,4512,11252,Jesse Films Inc.,1908
5227,76349,15071,Variance Films,2603
5228,45610,5294,Mpower Pictures,1954
5229,45610,7295,Relativity Media,1954
5230,45610,8532,1984 Private Defense Contractors,1954
5231,45610,8852,Virgin Produced,1954
5232,45610,9137,Moonlighting Films,1954
5233,45610,11956,Apparatus Productions,1954
5234,45610,11957,GG Filmz,1954
5235,45610,11958,ITS Capital,1954
5236,45610,11959,Merlina Entertainment,1954
5237,45610,11960,MGP Productions,1954
5238,45610,11961,Safady Entertainment,1954
5239,223702,5,Columbia Pictures,1272
5240,223702,2251,Sony Pictures Animation,1272
5241,223702,5752,Sony Pictures Entertainment,1272
5242,223702,13184,Annapurna Pictures,1272
5243,223702,16615,Point Grey Pictures,1272
5244,223702,46875,Nitrogen Studios Canada,1272
5245,254470,33,Universal Pictures,273
5246,254470,12026,Gold Circle Films,273
5247,254470,12365,Brownstone Productions,273
5248,69,84,Tree Line Films,29
5249,69,85,Konrad Pictures,29
5250,69,86,Catfish Productions,29
5251,69,711,Fox 2000 Pictures,29
5252,69,6402,Mars Media Beteiligungs,29
5253,4967,158,Spyglass Entertainment,1003
5254,4967,9195,Touchstone Pictures,1003
5255,4967,53666,Triple Threat Talent,1003
5256,4912,14,Miramax Films,2019
5257,4912,1755,Allied Filmmakers,2019
5258,4912,1757,Mad Chance,2019
5259,12771,4,Paramount Pictures,1932
5260,323676,33,Universal Pictures,1820
5261,11249,134,Rogue Pictures,1465
5262,9667,129,Section Eight,752
5263,9667,551,Mandalay Pictures,752
5264,9667,827,VIP 3 Medienfonds,752
5265,9667,846,2929 Productions,752
5266,9667,1208,Rising Star,752
5267,9667,3801,VIP 2 Medienfonds,752
5268,9667,11509,Warner Independent Pictures (WIP),752
5269,812,2,Walt Disney Pictures,450
5270,277216,12,New Line Cinema,2498
5271,277216,33,Universal Pictures,2498
5272,277216,923,Legendary Pictures,2498
5273,277216,2780,Cube Vision,2498
5274,277216,63924,Broken Chair Flickz,2498
5275,277216,63925,Crucial Films,2498
5276,87,1,Lucasfilm,42
5277,87,4,Paramount Pictures,42
5278,14444,2348,Nickelodeon Movies,2351
5279,14444,24955,Paramount Animation,2351
5280,2043,4,Paramount Pictures,1065
5281,2043,902,AZL Productions KG,1065
5282,2043,903,David Brown Productions,1065
5283,2043,904,MFP Munich Film Partners,1065
5284,2043,905,Phase 1 Productions,1065
5285,2043,906,Revelations Entertainment,1065
5286,315664,288,BBC Films,1872
5287,315664,892,Qwerty Films,1872
5288,315664,7981,Pathé,1872
5289,1428,441,Columbia Pictures Corporation,996
5290,1428,7405,Dimension Films,996
5291,1428,10807,Troublemaker Studios,996
5292,562,306,Twentieth Century Fox Film Corporation,294
5293,562,1073,Gordon Company,294
5294,562,1885,Silver Pictures,294
5295,15373,33,Universal Pictures,2577
5296,15373,3075,Internationale Filmproduktion Stella-del-Süd,2577
5297,15373,7295,Relativity Media,2577
5298,15373,10104,New Regency Pictures,2577
5299,15373,28787,WideAwake,2577
5300,15373,67334,Stuber/Parent,2577
5301,318846,4,Paramount Pictures,2683
5302,318846,81,Plan B Entertainment,2683
5303,318846,508,Regency Enterprises,2683
5304,14292,5888,Walt Disney,2316
5305,924,572,New Amsterdam Entertainment,505
5306,924,655,Strike Entertainment,505
5307,924,656,Metropolitan Filmexport,505
5308,924,657,Toho-Towa,505
5309,924,78685,Cruel and Unusual Films,505
5310,2018,441,Columbia Pictures Corporation,1052
5311,2018,763,Intermedia Films,1052
5312,2018,869,Dee Gee Entertainment,1052
5313,2018,870,Tapestry Films,1052
5314,2018,34207,Prufrock Pictures,1052
5315,2018,65403,IMF Internationale Medien und Film GmbH & Co. Produktions KG,1052
5316,9428,9195,Touchstone Pictures,631
5317,2832,85,Konrad Pictures,1371
5318,2832,441,Columbia Pictures Corporation,1371
5319,137093,415,Laurence Mark Productions,2295
5320,137093,5490,CBS Films,2295
5321,137093,13444,Outlaw Sinema,2295
5322,137093,17393,Good Universe,2295
5323,137093,34886,Gidden Media,2295
5324,699,60,United Artists,381
5325,699,7576,Eon Productions,381
5326,9778,14,Miramax Films,677
5327,9778,870,Tapestry Films,677
5328,9778,21518,Simon Fields Productions,677
5329,8831,33,Universal Pictures,1705
5330,8831,467,Renaissance Pictures,1705
5331,8831,552,Dark Horse Entertainment,1705
5332,8831,1644,Largo Entertainment,1705
5333,8831,2982,Signature Pictures,1705
5334,8831,4248,JVC Entertainment Networks,1705
5335,9398,4,Paramount Pictures,618
5336,9398,79,Village Roadshow Pictures,618
5337,9398,172,NPV Entertainment,618
5338,9398,258,Scott Rudin Productions,618
5339,9398,2932,Red Hour Productions,618
5340,9398,2933,Tenth Planet Productions,618
5341,9398,10692,VH1 Television,618
5342,9398,12178,Red Hour Films,618
5343,9398,21409,MFP Munich Film Partners GmbH & Company I. Produktions KG,618
5344,10439,2,Walt Disney Pictures,1155
5345,3638,79,Village Roadshow Pictures,1652
5346,3638,97,Castle Rock Entertainment,1652
5347,3638,6194,Warner Bros.,1652
5348,3638,7747,Storefront Pictures,1652
5349,3638,12202,WV Films III,1652
5350,23483,1632,Lionsgate,2559
5351,23483,5374,Marv Films,2559
5352,62206,5,Columbia Pictures,2000
5353,10577,2811,Neo Art & Logic,1213
5354,10577,7405,Dimension Films,1213
5355,10577,65507,Wes Craven Films,1213
5356,218778,2,Walt Disney Pictures,2239
5357,218778,2575,21 Laps Entertainment,2239
5358,218778,6254,"Jim Henson Company, The",2239
5359,4348,33,Universal Pictures,1863
5360,4348,694,StudioCanal,1863
5361,4348,7419,Scion Films,1863
5362,4348,10146,Focus Features,1863
5363,4348,10163,Working Title Films,1863
5364,78,5798,Shaw Brothers,37
5365,78,6194,Warner Bros.,37
5366,78,7965,The Ladd Company,37
5367,11780,60,United Artists,1637
5368,11780,8989,Talisman Productions,1637
5369,192102,4022,Wonderland Sound and Vision,1671
5370,192102,6896,EuropaCorp,1671
5371,192102,7295,Relativity Media,1671
5372,192102,22947,3DTK,1671
5373,192102,22948,Feelgood Entertainment,1671
5374,192102,22949,Paradise/MGN,1671
5375,2001,5,Columbia Pictures,1698
5376,2001,376,Industry Entertainment,1698
5377,2001,846,2929 Productions,1698
5378,10025,508,Regency Enterprises,942
5379,10025,890,Cheyenne Enterprises,942
5380,10025,10104,New Regency Pictures,942
5381,15198,915,Hollywood Pictures,2536
5382,23172,3929,Robert Simonds Productions,2478
5383,23172,7295,Relativity Media,2478
5384,23172,46062,Spy Next Door,2478
5385,17834,33,Universal Pictures,740
5386,17834,27128,The Bubble Factory,740
5387,10016,3287,Screen Gems,1345
5388,10016,23895,Storm King Productions,1345
5389,10016,51312,Animationwerks,1345
5390,10317,6735,Participant Media,1106
5391,10317,22695,Smokehouse Pictures,1106
5392,58431,1632,Lionsgate,555
5393,58431,8873,Handsomecharlie Films,555
5394,58431,10246,Cross Creek Pictures,555
5395,58431,12622,Darko Entertainment,555
5396,58431,13395,Panorama Media,555
5397,58431,72725,QC Entertainment,555
5398,13092,2452,UK Film Council,1986
5399,13092,2731,Intandem Films,1986
5400,13092,3272,Aramid Entertainment Fund,1986
5401,13092,9349,Film4,1986
5402,13092,9987,Lipsync Productions,1986
5403,13092,11752,Number 9 Films,1986
5404,59859,33,Universal Pictures,2501
5405,59859,5374,Marv Films,2501
5406,13495,306,Twentieth Century Fox Film Corporation,2118
5407,13495,2029,Estudios Picasso,2118
5408,13495,2975,NBC Universal Global Networks,2118
5409,13495,3315,Origen Producciones Cinematograficas S.A.,2118
5410,254473,5358,Canal+,275
5411,254473,6896,EuropaCorp,275
5412,254473,23616,Ciné+,275
5413,254473,32999,D8,275
5414,700,7576,Eon Productions,1823
5415,4964,33,Universal Pictures,2041
5416,4964,10105,Apatow Productions,2041
5417,10024,2604,Mark Johnson Productions,941
5418,10024,2605,Gran Via Productions,941
5419,10024,12029,Curmudgeon Films,941
5420,13490,33,Universal Pictures,2115
5421,13490,158,Spyglass Entertainment,2115
5422,1259,43,Fox Searchlight Pictures,644
5423,1259,258,Scott Rudin Productions,644
5424,1259,284,DNA Films,644
5425,1259,288,BBC Films,644
5426,1259,289,Ingenious Film Partners,644
5427,1259,2452,UK Film Council,644
5428,5125,10039,Anonymous Content,2072
5429,5125,10040,Level 1 Entertainment,2072
5430,5125,20666,MID Foundation,2072
5431,174,4,Paramount Pictures,537
5432,9437,4,Paramount Pictures,2663
5433,9437,11661,Rysher Entertainment,2663
5434,525,33,Universal Pictures,279
5435,245,33,Universal Pictures,141
5436,9825,711,Fox 2000 Pictures,1702
5437,9825,11317,Phoenix Pictures,1702
5438,9825,67109,Rocking Chair Productions,1702
5439,186,308,The Weinstein Company,107
5440,186,816,FilmEngine,107
5441,186,826,Capitol Films,107
5442,186,1204,Ascendant Pictures,107
5443,186,2116,VIP Medienfonds 4,107
5444,186,21962,The Complex Studio,107
5445,9549,6194,Warner Bros.,689
5446,9549,7965,The Ladd Company,689
5447,61891,5,Columbia Pictures,1920
5448,61891,347,Centropolis Entertainment,1920
5449,34584,1256,Producers Sales Organization,930
5450,34584,1704,Bavaria Film,930
5451,34584,1766,Dieter Geissler Filmproduktion,930
5452,34584,6194,Warner Bros.,930
5453,34584,7025,Westdeutscher Rundfunk (WDR),930
5454,34584,33772,Bavaria Studios,930
5455,2666,12,New Line Cinema,1322
5456,2666,908,Mystery Clock Cinema,1322
5457,13155,10531,Silver Screen Partners II,2040
5458,13155,15395,Oz Productions Ltd.,2040
5459,42807,306,Twentieth Century Fox Film Corporation,1388
5460,42807,11510,Detour Filmproduction,1388
5461,28355,838,Paramount Vantage,2358
5462,28355,10039,Anonymous Content,2358
5463,28355,11581,Misher Films,2358
5464,28355,11582,Case 39 Productions,2358
5465,8080,4,Paramount Pictures,2800
5466,8080,44,Cruise/Wagner Productions,2800
5467,8080,126,Lakeshore Entertainment,2800
5468,8080,763,Intermedia Films,2800
5469,56288,7405,Dimension Films,2564
5470,303858,559,TriStar Pictures,410
5471,303858,3045,Sony Pictures Releasing,410
5472,303858,22695,Smokehouse Pictures,410
5473,303858,34034,LStar Capital,410
5474,303858,54454,Allegiance Theater,410
5475,1613,246,Film Council,823
5476,1613,803,Alliance Atlantis Communications,823
5477,1613,1218,The Film Consortium,823
5478,1613,1268,Focus Films,823
5479,1613,1269,Momentum Films,823
5480,1613,1270,National Lottery,823
5481,1613,8582,Canadian Film or Video Production Tax Credit (CPTC),823
5482,1613,18620,Artists Production Group (APG),823
5483,1613,52619,Fifty First Films,823
5484,16617,251,Avenue Pictures Productions,134
5485,16617,433,Weed Road Pictures,134
5486,16617,763,Intermedia Films,134
5487,16617,4588,Egmond Film & Television,134
5488,16617,7405,Dimension Films,134
5489,16617,19507,Outlaw Productions (I),134
5490,16617,19508,Mindhunters (UK) Limited,134
5491,16617,19509,Mindhunters Productie BV,134
5492,16617,19510,Tonna Oy,134
5493,16617,19511,Outlaw Victoria Productions Inc.,134
5494,8944,846,2929 Productions,2715
5495,8944,4700,Linson Entertainment,2715
5496,8944,8769,Art Linson Productions,2715
5497,8944,11391,Tribeca Productions,2715
5498,14560,5,Columbia Pictures,2367
5499,14560,2608,Happy Madison Productions,2367
5500,14560,7295,Relativity Media,2367
5501,14560,46222,Hey Eddie,2367
5502,10330,2,Walt Disney Pictures,1111
5503,10330,3538,Gunn Films,1111
5504,10330,93528,Casual Friday Productions,1111
5505,6957,33,Universal Pictures,2516
5506,6957,10105,Apatow Productions,2516
5507,1934,14,Miramax Films,998
5508,1934,33,Universal Pictures,998
5509,1934,348,Bedford Falls Productions,998
5510,169917,215,Double Feature Films,2310
5511,169917,216,Jersey Films,2310
5512,169917,8532,1984 Private Defense Contractors,2310
5513,169917,10246,Cross Creek Pictures,2310
5514,169917,11448,Exclusive Media Group,2310
5515,169917,39043,Traveling Picture Show Company (TPSC),2310
5516,169917,40106,Free State Pictures,2310
5517,169917,40107,Da Vinci Media Ventures,2310
5518,951,23,Imagine Entertainment,515
5519,951,33,Universal Pictures,515
5520,10189,5,Columbia Pictures,1036
5521,10189,10105,Apatow Productions,1036
5522,9454,306,Twentieth Century Fox Film Corporation,2691
5523,2055,335,Tig Productions,1072
5524,2055,9195,Touchstone Pictures,1072
5525,2055,10157,Beacon Pictures,1072
5526,2055,18619,Cobalt Media Group,1072
5527,1551,441,Columbia Pictures Corporation,785
5528,1551,5738,Stonebridge Entertainment,785
5529,5902,60,United Artists,2265
5530,5902,11503,Joseph E. Levine Productions,2265
5531,11460,27,DreamWorks SKG,1542
5532,11460,1600,Craven-Maddalena Films,1542
5533,11460,6363,BenderSpink,1542
5534,9358,12,New Line Cinema,596
5535,9358,3169,Zide-Perry Productions,596
5536,134,33,Universal Pictures,70
5537,134,2092,Mike Zoss Productions,70
5538,134,5870,Studio Canal,70
5539,134,9195,Touchstone Pictures,70
5540,134,10163,Working Title Films,70
5541,22894,2266,Bold Films,2408
5542,134374,4,Paramount Pictures,1554
5543,134374,2609,De Line Pictures,1554
5544,15028,4,Paramount Pictures,2485
5545,15028,2348,Nickelodeon Movies,2485
5546,15028,11533,Valhalla Motion Pictures,2485
5547,7445,1632,Lionsgate,2647
5548,7445,7295,Relativity Media,2647
5549,7445,11369,Sighvatsson Films,2647
5550,7445,11370,Michael De Luca Productions,2647
5551,7445,11371,Palomar Pictures (II),2647
5552,17047,368,Splendid Pictures,1765
5553,17047,4000,Maverick Films,1765
5554,17047,8411,Metro-Goldwyn-Mayer (MGM),1765
5555,17047,8807,Dylan Sellers Productions,1765
5556,17047,12027,Madacy Entertainment,1765
5557,62838,12,New Line Cinema,2158
5558,2057,8411,Metro-Goldwyn-Mayer (MGM),1074
5559,70436,7295,Relativity Media,2013
5560,16784,306,Twentieth Century Fox Film Corporation,1860
5561,16784,763,Intermedia Films,1860
5562,16784,19354,Mediastream Vierte Film GmbH & Co. Vermarktungs KG,1860
5563,16784,89720,Mooseport Productions,1860
5564,36355,33,Universal Pictures,1636
5565,36355,27128,The Bubble Factory,1636
5566,36355,38181,American Films,1636
5567,238615,1205,Endgame Entertainment,2356
5568,238615,11092,Ram Bergman Productions,2356
5569,1985,264,Studio Babelsberg,1027
5570,1985,1171,Epsilon Motion Pictures,1027
5571,1985,2452,UK Film Council,1027
5572,1985,7419,Scion Films,1027
5573,1985,10146,Focus Features,1027
5574,1985,33680,Blue Sky Films,1027
5575,1985,36615,Potboiler Productions,1027
5576,615,152,Icon Productions,324
5577,615,306,Twentieth Century Fox Film Corporation,324
5578,788,306,Twentieth Century Fox Film Corporation,435
5579,788,10230,Blue Wolf,435
5580,380,60,United Artists,205
5581,380,206,Star Partners II Ltd.,205
5582,13223,79,Village Roadshow Pictures,2184
5583,13223,171,Malpaso Productions,2184
5584,13223,975,Gerber Pictures,2184
5585,13223,6194,Warner Bros.,2184
5586,13223,10138,Double Nickel Entertainment,2184
5587,13223,27351,Matten Productions,2184
5588,13223,27352,WV Films IV,2184
5589,10523,525,Ixtlan Productions,1190
5590,10523,2726,Emperor Motion Pictures,1190
5591,10523,2727,Global Entertainment Group,1190
5592,8681,306,Twentieth Century Fox Film Corporation,2474
5593,8681,1115,M6 Films,2474
5594,8681,5358,Canal+,2474
5595,8681,6586,TPS Star,2474
5596,8681,6877,Grive Productions,2474
5597,8681,6896,EuropaCorp,2474
5598,8681,11261,M6,2474
5599,8681,11845,Wintergreen Productions,2474
5600,8681,23614,All Pictures Media,2474
5601,239571,7295,Relativity Media,1703
5602,619,335,Tig Productions,328
5603,619,6194,Warner Bros.,328
5604,619,13040,Kasdan Pictures,328
5605,424,33,Universal Pictures,229
5606,424,56,Amblin Entertainment,229
5607,50014,27,DreamWorks SKG,478
5608,50014,436,1492 Pictures,478
5609,50014,2030,Participant Productions,478
5610,50014,6736,Imagenation Abu Dhabi FZ,478
5611,50014,7294,Reliance Entertainment,478
5612,50014,9195,Touchstone Pictures,478
5613,162903,27,DreamWorks SKG,1289
5614,162903,6735,Participant Media,1289
5615,162903,7294,Reliance Entertainment,1289
5616,162903,9195,Touchstone Pictures,1289
5617,162903,10039,Anonymous Content,1289
5618,6466,12,New Line Cinema,2401
5619,6466,371,Cecchi Gori Group Tiger Cinematografica,2401
5620,6466,1565,Avery Pix,2401
5621,6466,17611,Sean S. Cunningham Films,2401
5622,6466,21783,Crystal Lake Entertainment,2401
5623,6466,50102,WTC Productions,2401
5624,6466,53063,Yannix Technology Corporation,2401
5625,12589,2348,Nickelodeon Movies,1881
5626,12589,4285,Universal Cartoon Studios,1881
5627,12589,24955,Paramount Animation,1881
5628,7191,4,Paramount Pictures,2580
5629,7191,11461,Bad Robot,2580
5630,1497,12,New Line Cinema,764
5631,1497,2521,Golden Harvest Company,764
5632,117,4,Paramount Pictures,62
5633,6977,14,Miramax Films,2526
5634,6977,258,Scott Rudin Productions,2526
5635,6977,838,Paramount Vantage,2526
5636,6977,2092,Mike Zoss Productions,2526
5637,168530,33,Universal Pictures,1961
5638,168530,1309,Rainforest Films,1961
5639,168530,2780,Cube Vision,1961
5640,168530,7295,Relativity Media,1961
5641,634,14,Miramax Films,336
5642,634,33,Universal Pictures,336
5643,634,5870,Studio Canal,336
5644,634,10163,Working Title Films,336
5645,634,11358,Little Bird,336
5646,392,14,Miramax Films,212
5647,392,903,David Brown Productions,212
5648,392,65781,Fat Free,212
5649,10327,2308,Type A Films,1947
5650,10327,2527,Marc Platt Productions,1947
5651,10327,8411,Metro-Goldwyn-Mayer (MGM),1947
5652,88042,306,Twentieth Century Fox Film Corporation,2337
5653,88042,444,Dune Entertainment,2337
5654,88042,6332,Dune Entertainment III,2337
5655,88042,7076,Chernin Entertainment,2337
5656,88042,10221,Walden Media,2337
5657,88042,48638,Face Productions,2337
5658,41630,817,Katalyst Films,360
5659,41630,2364,The Montecito Picture Company,360
5660,41630,8873,Handsomecharlie Films,360
5661,11969,915,Hollywood Pictures,1687
5662,11969,1504,Cinergi Pictures Entertainment,1687
5663,2085,1885,Silver Pictures,1084
5664,2085,6194,Warner Bros.,1084
5665,794,306,Twentieth Century Fox Film Corporation,438
5666,794,2767,Mace Neufeld Productions,438
5667,9286,12,New Line Cinema,561
5668,9286,3169,Zide-Perry Productions,561
5669,9286,12067,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,561
5670,9286,48772,Hard Eight Pictures,561
5671,9286,48785,Matinee Pictures,561
5672,9286,48788,Practical Pictures,561
5673,77877,79,Village Roadshow Pictures,1780
5674,77877,813,DiNovi Pictures,1780
5675,77877,6194,Warner Bros.,1780
5676,77877,8057,Langley Park Production,1780
5677,1265,10221,Walden Media,648
5678,1265,23890,Hal Lieberman Company,648
5679,1265,60611,Lauren Levine Productions Inc.,648
5680,866,14,Miramax Films,482
5681,866,560,Film Colony,482
5682,75174,1645,Scott Free Productions,738
5683,75174,8532,1984 Private Defense Contractors,738
5684,75174,10285,LD Entertainment,738
5685,75174,10427,Open Road Films,738
5686,75174,11278,Inferno Distribution,738
5687,75174,12234,Chambara Pictures,738
5688,11096,306,Twentieth Century Fox Film Corporation,1394
5689,11096,711,Fox 2000 Pictures,1394
5690,11096,1894,Josephson Entertainment,1394
5691,11096,73955,MBC Beteiligungs Filmproduktion,1394
5692,8699,10105,Apatow Productions,267
5693,769,8880,Winkler Films,419
5694,10923,368,Splendid Pictures,1341
5695,10923,4000,Maverick Films,1341
5696,10923,8411,Metro-Goldwyn-Mayer (MGM),1341
5697,10923,8807,Dylan Sellers Productions,1341
5698,10923,12027,Madacy Entertainment,1341
5699,11283,33,Universal Pictures,1479
5700,11283,1973,Three Strange Angels,1479
5701,11283,5870,Studio Canal,1479
5702,11283,8411,Metro-Goldwyn-Mayer (MGM),1479
5703,11283,10163,Working Title Films,1479
5704,11283,76721,Nanny McPhee Productions,1479
5705,111,33,Universal Pictures,58
5706,746,5,Columbia Pictures,2298
5707,746,469,Hemdale Film Corporation,2298
5708,746,470,Recorded Pictures Company,2298
5709,746,472,Soprofilms,2298
5710,746,473,TAO Film,2298
5711,746,474,Yanco,2298
5712,77866,33,Universal Pictures,1808
5713,77866,694,StudioCanal,1808
5714,77866,7295,Relativity Media,1808
5715,77866,8536,Leverage Management,1808
5716,77866,8537,Closest to the Hole Productions,1808
5717,77866,8538,Farraday Films,1808
5718,77866,8539,Leverage Entertainment,1808
5719,77866,10163,Working Title Films,1808
5720,77866,10970,Blueeyes Productions,1808
5721,7345,14,Miramax Films,2623
5722,7345,178,Ghoulardi Film Company,2623
5723,7345,838,Paramount Vantage,2623
5724,12277,33,Universal Pictures,1794
5725,2140,306,Twentieth Century Fox Film Corporation,1113
5726,2140,972,Current Entertainment,1113
5727,2140,973,Immortal Entertainment,1113
5728,2140,5358,Canal+,1113
5729,2140,6896,EuropaCorp,1113
5730,2140,73954,Quality Growth International Ltd.,1113
5731,12620,5,Columbia Pictures,1888
5732,12620,2608,Happy Madison Productions,1888
5733,12620,7295,Relativity Media,1888
5734,12620,15636,Alta Loma Entertainment,1888
5735,14177,8411,Metro-Goldwyn-Mayer (MGM),2286
5736,198185,2,Walt Disney Pictures,1868
5737,227156,308,The Weinstein Company,2282
5738,227156,10221,Walden Media,2282
5739,227156,17145,Tonik Productions,2282
5740,227156,53464,Asis Productions,2282
5741,11351,60,United Artists,1501
5742,11351,70,American Zoetrope,1501
5743,11351,738,Myriad Pictures,1501
5744,11351,53348,Jeepers Creepers II,1501
5745,10030,1632,Lionsgate,946
5746,10030,4194,Karz Entertainment,946
5747,10623,1885,Silver Pictures,1230
5748,10623,6194,Warner Bros.,1230
5749,590,4,Paramount Pictures,1627
5750,590,14,Miramax Films,1627
5751,590,258,Scott Rudin Productions,1627
5752,9655,27,DreamWorks SKG,746
5753,9655,126,Lakeshore Entertainment,746
5754,1268,686,Tiger Aspect Productions,650
5755,1268,10163,Working Title Films,650
5756,11237,3287,Screen Gems,1459
5757,11237,3803,Middle Fork Productions,1459
5758,190955,856,Wild Bunch,2551
5759,190955,2490,LGM Productions,2551
5760,190955,2612,Les Productions du Trésor,2551
5761,190955,2908,Mars Distribution,2551
5762,190955,5358,Canal+,2551
5763,190955,7454,France Télévision,2551
5764,190955,9015,Worldview Entertainment,2551
5765,190955,10611,Ciné+,2551
5766,190955,11261,M6,2551
5767,190955,16804,France 3 Cinema,2551
5768,190955,19690,Caneo Films,2551
5769,190955,32242,Grisbi Productions,2551
5770,190955,33928,France 4,2551
5771,190955,34774,W9,2551
5772,190955,34780,Chi-Fou-Mi Productions,2551
5773,190955,34782,Treasure Company,2551
5774,5123,6194,Warner Bros.,2071
5775,5123,7036,CJ Entertainment,2071
5776,5123,30131,Southpaw Entertainment,2071
5777,4518,181,Channel Four Films,1278
5778,4518,1382,PolyGram Filmed Entertainment,1278
5779,4518,10163,Working Title Films,1278
5780,11932,33,Universal Pictures,1681
5781,11932,5550,Midwinter Productions Inc.,1681
5782,6116,441,Columbia Pictures Corporation,2318
5783,57431,306,Twentieth Century Fox Film Corporation,277
5784,57431,11370,Michael De Luca Productions,277
5785,57431,20848,Rough House Pictures,277
5786,278,97,Castle Rock Entertainment,160
5787,9290,11600,Bungalow Productions,563
5788,9290,11601,Silver Lion Films,563
5789,9290,11602,Vision View Entertainment,563
5790,11543,2090,Motion Picture Corporation of America,1564
5791,11543,8411,Metro-Goldwyn-Mayer (MGM),1564
5792,284536,4,Paramount Pictures,2291
5793,284536,8537,Closest to the Hole Productions,2291
5794,284536,8539,Leverage Entertainment,2291
5795,284536,12252,Chartoff-Winkler Productions,2291
5796,152737,16280,Jean Doumanian Productions,2561
5797,152737,22695,Smokehouse Pictures,2561
